Month,President,Party,MQScore,Justice,Value
16-Dec,Obama,Dem,J8MQ,,
16-Dec,Obama,Dem,J9MQ,C Thomas,3.6037
16-Nov,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-Nov,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-Nov,Obama,Dem,J3MQ,E Kagan,-1.5824
16-Nov,Obama,Dem,J4MQ,S Breyer,-1.2332
16-Nov,Obama,Dem,J5MQ,A Kennedy,0.6823
16-Nov,Obama,Dem,J6MQ,J Roberts,0.9303
16-Nov,Obama,Dem,J7MQ,S Alito,1.8167
16-Nov,Obama,Dem,J8MQ,,
16-Nov,Obama,Dem,J9MQ,C Thomas,3.6037
16-Oct,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-Oct,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-Oct,Obama,Dem,J3MQ,E Kagan,-1.5824
16-Oct,Obama,Dem,J4MQ,S Breyer,-1.2332
16-Oct,Obama,Dem,J5MQ,A Kennedy,0.6823
16-Oct,Obama,Dem,J6MQ,J Roberts,0.9303
16-Oct,Obama,Dem,J7MQ,S Alito,1.8167
16-Oct,Obama,Dem,J8MQ,,
16-Oct,Obama,Dem,J9MQ,C Thomas,3.6037
16-Sep,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-Sep,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-Sep,Obama,Dem,J3MQ,E Kagan,-1.5824
16-Sep,Obama,Dem,J4MQ,S Breyer,-1.2332
16-Sep,Obama,Dem,J5MQ,A Kennedy,0.6823
16-Sep,Obama,Dem,J6MQ,J Roberts,0.9303
16-Sep,Obama,Dem,J7MQ,S Alito,1.8167
16-Sep,Obama,Dem,J8MQ,,
16-Sep,Obama,Dem,J9MQ,C Thomas,3.6037
16-Aug,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-Aug,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-Aug,Obama,Dem,J3MQ,E Kagan,-1.5824
16-Aug,Obama,Dem,J4MQ,S Breyer,-1.2332
16-Aug,Obama,Dem,J5MQ,A Kennedy,0.6823
16-Aug,Obama,Dem,J6MQ,J Roberts,0.9303
16-Aug,Obama,Dem,J7MQ,S Alito,1.8167
16-Aug,Obama,Dem,J8MQ,,
16-Aug,Obama,Dem,J9MQ,C Thomas,3.6037
16-Jul,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-Jul,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-Jul,Obama,Dem,J3MQ,E Kagan,-1.5824
16-Jul,Obama,Dem,J4MQ,S Breyer,-1.2332
16-Jul,Obama,Dem,J5MQ,A Kennedy,0.6823
16-Jul,Obama,Dem,J6MQ,J Roberts,0.9303
16-Jul,Obama,Dem,J7MQ,S Alito,1.8167
16-Jul,Obama,Dem,J8MQ,,
16-Jul,Obama,Dem,J9MQ,C Thomas,3.6037
16-Jun,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-Jun,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-Jun,Obama,Dem,J3MQ,E Kagan,-1.5824
16-Jun,Obama,Dem,J4MQ,S Breyer,-1.2332
16-Jun,Obama,Dem,J5MQ,A Kennedy,0.6823
16-Jun,Obama,Dem,J6MQ,J Roberts,0.9303
16-Jun,Obama,Dem,J7MQ,S Alito,1.8167
16-Jun,Obama,Dem,J8MQ,,
16-Jun,Obama,Dem,J9MQ,C Thomas,3.6037
16-May,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-May,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-May,Obama,Dem,J3MQ,E Kagan,-1.5824
16-May,Obama,Dem,J4MQ,S Breyer,-1.2332
16-May,Obama,Dem,J5MQ,A Kennedy,0.6823
16-May,Obama,Dem,J6MQ,J Roberts,0.9303
16-May,Obama,Dem,J7MQ,S Alito,1.8167
16-May,Obama,Dem,J8MQ,,
16-May,Obama,Dem,J9MQ,C Thomas,3.6037
16-Apr,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-Apr,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-Apr,Obama,Dem,J3MQ,E Kagan,-1.5824
16-Apr,Obama,Dem,J4MQ,S Breyer,-1.2332
16-Apr,Obama,Dem,J5MQ,A Kennedy,0.6823
16-Apr,Obama,Dem,J6MQ,J Roberts,0.9303
16-Apr,Obama,Dem,J7MQ,S Alito,1.8167
16-Apr,Obama,Dem,J8MQ,,
16-Apr,Obama,Dem,J9MQ,C Thomas,3.6037
16-Mar,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-Mar,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-Mar,Obama,Dem,J3MQ,E Kagan,-1.5824
16-Mar,Obama,Dem,J4MQ,S Breyer,-1.2332
16-Mar,Obama,Dem,J5MQ,A Kennedy,0.6823
16-Mar,Obama,Dem,J6MQ,J Roberts,0.9303
16-Mar,Obama,Dem,J7MQ,S Alito,1.8167
16-Mar,Obama,Dem,J8MQ,,
16-Mar,Obama,Dem,J9MQ,C Thomas,3.6037
16-Feb,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-Feb,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-Feb,Obama,Dem,J3MQ,E Kagan,-1.5824
16-Feb,Obama,Dem,J4MQ,S Breyer,-1.2332
16-Feb,Obama,Dem,J5MQ,A Kennedy,0.6823
16-Feb,Obama,Dem,J6MQ,J Roberts,0.9303
16-Feb,Obama,Dem,J7MQ,S Alito,1.8167
16-Feb,Obama,Dem,J8MQ,A Scalia,2.5145
16-Feb,Obama,Dem,J9MQ,C Thomas,3.6037
16-Jan,Obama,Dem,J1MQ,S Sotomayor,-2.6794
16-Jan,Obama,Dem,J2MQ,R Ginsburg,-1.731
16-Jan,Obama,Dem,J3MQ,E Kagan,-1.5824
16-Jan,Obama,Dem,J4MQ,S Breyer,-1.2332
16-Jan,Obama,Dem,J5MQ,A Kennedy,0.6823
16-Jan,Obama,Dem,J6MQ,J Roberts,0.9303
16-Jan,Obama,Dem,J7MQ,S Alito,1.8167
16-Jan,Obama,Dem,J8MQ,A Scalia,2.5145
16-Jan,Obama,Dem,J9MQ,C Thomas,3.6037
15-Dec,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Dec,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Dec,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Dec,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Dec,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Dec,Obama,Dem,J6MQ,J Roberts,0.9303
15-Dec,Obama,Dem,J7MQ,S Alito,1.8167
15-Dec,Obama,Dem,J8MQ,A Scalia,2.5145
15-Dec,Obama,Dem,J9MQ,C Thomas,3.6037
15-Nov,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Nov,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Nov,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Nov,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Nov,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Nov,Obama,Dem,J6MQ,J Roberts,0.9303
15-Nov,Obama,Dem,J7MQ,S Alito,1.8167
15-Nov,Obama,Dem,J8MQ,A Scalia,2.5145
15-Nov,Obama,Dem,J9MQ,C Thomas,3.6037
15-Oct,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Oct,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Oct,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Oct,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Oct,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Oct,Obama,Dem,J6MQ,J Roberts,0.9303
15-Oct,Obama,Dem,J7MQ,S Alito,1.8167
15-Oct,Obama,Dem,J8MQ,A Scalia,2.5145
15-Oct,Obama,Dem,J9MQ,C Thomas,3.6037
15-Sep,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Sep,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Sep,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Sep,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Sep,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Sep,Obama,Dem,J6MQ,J Roberts,0.9303
15-Sep,Obama,Dem,J7MQ,S Alito,1.8167
15-Sep,Obama,Dem,J8MQ,A Scalia,2.5145
15-Sep,Obama,Dem,J9MQ,C Thomas,3.6037
15-Aug,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Aug,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Aug,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Aug,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Aug,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Aug,Obama,Dem,J6MQ,J Roberts,0.9303
15-Aug,Obama,Dem,J7MQ,S Alito,1.8167
15-Aug,Obama,Dem,J8MQ,A Scalia,2.5145
15-Aug,Obama,Dem,J9MQ,C Thomas,3.6037
15-Jul,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Jul,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Jul,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Jul,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Jul,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Jul,Obama,Dem,J6MQ,J Roberts,0.9303
15-Jul,Obama,Dem,J7MQ,S Alito,1.8167
15-Jul,Obama,Dem,J8MQ,A Scalia,2.5145
15-Jul,Obama,Dem,J9MQ,C Thomas,3.6037
15-Jun,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Jun,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Jun,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Jun,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Jun,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Jun,Obama,Dem,J6MQ,J Roberts,0.9303
15-Jun,Obama,Dem,J7MQ,S Alito,1.8167
15-Jun,Obama,Dem,J8MQ,A Scalia,2.5145
15-Jun,Obama,Dem,J9MQ,C Thomas,3.6037
15-May,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-May,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-May,Obama,Dem,J3MQ,E Kagan,-1.5824
15-May,Obama,Dem,J4MQ,S Breyer,-1.2332
15-May,Obama,Dem,J5MQ,A Kennedy,0.6823
15-May,Obama,Dem,J6MQ,J Roberts,0.9303
15-May,Obama,Dem,J7MQ,S Alito,1.8167
15-May,Obama,Dem,J8MQ,A Scalia,2.5145
15-May,Obama,Dem,J9MQ,C Thomas,3.6037
15-Apr,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Apr,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Apr,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Apr,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Apr,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Apr,Obama,Dem,J6MQ,J Roberts,0.9303
15-Apr,Obama,Dem,J7MQ,S Alito,1.8167
15-Apr,Obama,Dem,J8MQ,A Scalia,2.5145
15-Apr,Obama,Dem,J9MQ,C Thomas,3.6037
15-Mar,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Mar,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Mar,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Mar,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Mar,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Mar,Obama,Dem,J6MQ,J Roberts,0.9303
15-Mar,Obama,Dem,J7MQ,S Alito,1.8167
15-Mar,Obama,Dem,J8MQ,A Scalia,2.5145
15-Mar,Obama,Dem,J9MQ,C Thomas,3.6037
15-Feb,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Feb,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Feb,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Feb,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Feb,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Feb,Obama,Dem,J6MQ,J Roberts,0.9303
15-Feb,Obama,Dem,J7MQ,S Alito,1.8167
15-Feb,Obama,Dem,J8MQ,A Scalia,2.5145
15-Feb,Obama,Dem,J9MQ,C Thomas,3.6037
15-Jan,Obama,Dem,J1MQ,S Sotomayor,-2.6794
15-Jan,Obama,Dem,J2MQ,R Ginsburg,-1.731
15-Jan,Obama,Dem,J3MQ,E Kagan,-1.5824
15-Jan,Obama,Dem,J4MQ,S Breyer,-1.2332
15-Jan,Obama,Dem,J5MQ,A Kennedy,0.6823
15-Jan,Obama,Dem,J6MQ,J Roberts,0.9303
15-Jan,Obama,Dem,J7MQ,S Alito,1.8167
15-Jan,Obama,Dem,J8MQ,A Scalia,2.5145
15-Jan,Obama,Dem,J9MQ,C Thomas,3.6037
14-Dec,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Dec,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Dec,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Dec,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Dec,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Dec,Obama,Dem,J6MQ,J Roberts,0.9303
14-Dec,Obama,Dem,J7MQ,S Alito,1.8167
14-Dec,Obama,Dem,J8MQ,A Scalia,2.5145
14-Dec,Obama,Dem,J9MQ,C Thomas,3.6037
14-Nov,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Nov,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Nov,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Nov,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Nov,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Nov,Obama,Dem,J6MQ,J Roberts,0.9303
14-Nov,Obama,Dem,J7MQ,S Alito,1.8167
14-Nov,Obama,Dem,J8MQ,A Scalia,2.5145
14-Nov,Obama,Dem,J9MQ,C Thomas,3.6037
14-Oct,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Oct,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Oct,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Oct,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Oct,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Oct,Obama,Dem,J6MQ,J Roberts,0.9303
14-Oct,Obama,Dem,J7MQ,S Alito,1.8167
14-Oct,Obama,Dem,J8MQ,A Scalia,2.5145
14-Oct,Obama,Dem,J9MQ,C Thomas,3.6037
14-Sep,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Sep,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Sep,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Sep,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Sep,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Sep,Obama,Dem,J6MQ,J Roberts,0.9303
14-Sep,Obama,Dem,J7MQ,S Alito,1.8167
14-Sep,Obama,Dem,J8MQ,A Scalia,2.5145
14-Sep,Obama,Dem,J9MQ,C Thomas,3.6037
14-Aug,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Aug,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Aug,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Aug,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Aug,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Aug,Obama,Dem,J6MQ,J Roberts,0.9303
14-Aug,Obama,Dem,J7MQ,S Alito,1.8167
14-Aug,Obama,Dem,J8MQ,A Scalia,2.5145
14-Aug,Obama,Dem,J9MQ,C Thomas,3.6037
14-Jul,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Jul,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Jul,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Jul,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Jul,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Jul,Obama,Dem,J6MQ,J Roberts,0.9303
14-Jul,Obama,Dem,J7MQ,S Alito,1.8167
14-Jul,Obama,Dem,J8MQ,A Scalia,2.5145
14-Jul,Obama,Dem,J9MQ,C Thomas,3.6037
14-Jun,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Jun,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Jun,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Jun,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Jun,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Jun,Obama,Dem,J6MQ,J Roberts,0.9303
14-Jun,Obama,Dem,J7MQ,S Alito,1.8167
14-Jun,Obama,Dem,J8MQ,A Scalia,2.5145
14-Jun,Obama,Dem,J9MQ,C Thomas,3.6037
14-May,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-May,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-May,Obama,Dem,J3MQ,E Kagan,-1.5824
14-May,Obama,Dem,J4MQ,S Breyer,-1.2332
14-May,Obama,Dem,J5MQ,A Kennedy,0.6823
14-May,Obama,Dem,J6MQ,J Roberts,0.9303
14-May,Obama,Dem,J7MQ,S Alito,1.8167
14-May,Obama,Dem,J8MQ,A Scalia,2.5145
14-May,Obama,Dem,J9MQ,C Thomas,3.6037
14-Apr,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Apr,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Apr,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Apr,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Apr,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Apr,Obama,Dem,J6MQ,J Roberts,0.9303
14-Apr,Obama,Dem,J7MQ,S Alito,1.8167
14-Apr,Obama,Dem,J8MQ,A Scalia,2.5145
14-Apr,Obama,Dem,J9MQ,C Thomas,3.6037
14-Mar,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Mar,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Mar,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Mar,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Mar,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Mar,Obama,Dem,J6MQ,J Roberts,0.9303
14-Mar,Obama,Dem,J7MQ,S Alito,1.8167
14-Mar,Obama,Dem,J8MQ,A Scalia,2.5145
14-Mar,Obama,Dem,J9MQ,C Thomas,3.6037
14-Feb,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Feb,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Feb,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Feb,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Feb,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Feb,Obama,Dem,J6MQ,J Roberts,0.9303
14-Feb,Obama,Dem,J7MQ,S Alito,1.8167
14-Feb,Obama,Dem,J8MQ,A Scalia,2.5145
14-Feb,Obama,Dem,J9MQ,C Thomas,3.6037
14-Jan,Obama,Dem,J1MQ,S Sotomayor,-2.6794
14-Jan,Obama,Dem,J2MQ,R Ginsburg,-1.731
14-Jan,Obama,Dem,J3MQ,E Kagan,-1.5824
14-Jan,Obama,Dem,J4MQ,S Breyer,-1.2332
14-Jan,Obama,Dem,J5MQ,A Kennedy,0.6823
14-Jan,Obama,Dem,J6MQ,J Roberts,0.9303
14-Jan,Obama,Dem,J7MQ,S Alito,1.8167
14-Jan,Obama,Dem,J8MQ,A Scalia,2.5145
14-Jan,Obama,Dem,J9MQ,C Thomas,3.6037
13-Dec,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Dec,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Dec,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Dec,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Dec,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Dec,Obama,Dem,J6MQ,J Roberts,0.9303
13-Dec,Obama,Dem,J7MQ,S Alito,1.8167
13-Dec,Obama,Dem,J8MQ,A Scalia,2.5145
13-Dec,Obama,Dem,J9MQ,C Thomas,3.6037
13-Nov,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Nov,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Nov,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Nov,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Nov,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Nov,Obama,Dem,J6MQ,J Roberts,0.9303
13-Nov,Obama,Dem,J7MQ,S Alito,1.8167
13-Nov,Obama,Dem,J8MQ,A Scalia,2.5145
13-Nov,Obama,Dem,J9MQ,C Thomas,3.6037
13-Oct,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Oct,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Oct,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Oct,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Oct,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Oct,Obama,Dem,J6MQ,J Roberts,0.9303
13-Oct,Obama,Dem,J7MQ,S Alito,1.8167
13-Oct,Obama,Dem,J8MQ,A Scalia,2.5145
13-Oct,Obama,Dem,J9MQ,C Thomas,3.6037
13-Sep,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Sep,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Sep,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Sep,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Sep,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Sep,Obama,Dem,J6MQ,J Roberts,0.9303
13-Sep,Obama,Dem,J7MQ,S Alito,1.8167
13-Sep,Obama,Dem,J8MQ,A Scalia,2.5145
13-Sep,Obama,Dem,J9MQ,C Thomas,3.6037
13-Aug,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Aug,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Aug,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Aug,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Aug,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Aug,Obama,Dem,J6MQ,J Roberts,0.9303
13-Aug,Obama,Dem,J7MQ,S Alito,1.8167
13-Aug,Obama,Dem,J8MQ,A Scalia,2.5145
13-Aug,Obama,Dem,J9MQ,C Thomas,3.6037
13-Jul,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Jul,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Jul,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Jul,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Jul,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Jul,Obama,Dem,J6MQ,J Roberts,0.9303
13-Jul,Obama,Dem,J7MQ,S Alito,1.8167
13-Jul,Obama,Dem,J8MQ,A Scalia,2.5145
13-Jul,Obama,Dem,J9MQ,C Thomas,3.6037
13-Jun,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Jun,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Jun,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Jun,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Jun,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Jun,Obama,Dem,J6MQ,J Roberts,0.9303
13-Jun,Obama,Dem,J7MQ,S Alito,1.8167
13-Jun,Obama,Dem,J8MQ,A Scalia,2.5145
13-Jun,Obama,Dem,J9MQ,C Thomas,3.6037
13-May,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-May,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-May,Obama,Dem,J3MQ,E Kagan,-1.5824
13-May,Obama,Dem,J4MQ,S Breyer,-1.2332
13-May,Obama,Dem,J5MQ,A Kennedy,0.6823
13-May,Obama,Dem,J6MQ,J Roberts,0.9303
13-May,Obama,Dem,J7MQ,S Alito,1.8167
13-May,Obama,Dem,J8MQ,A Scalia,2.5145
13-May,Obama,Dem,J9MQ,C Thomas,3.6037
13-Apr,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Apr,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Apr,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Apr,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Apr,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Apr,Obama,Dem,J6MQ,J Roberts,0.9303
13-Apr,Obama,Dem,J7MQ,S Alito,1.8167
13-Apr,Obama,Dem,J8MQ,A Scalia,2.5145
13-Apr,Obama,Dem,J9MQ,C Thomas,3.6037
13-Mar,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Mar,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Mar,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Mar,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Mar,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Mar,Obama,Dem,J6MQ,J Roberts,0.9303
13-Mar,Obama,Dem,J7MQ,S Alito,1.8167
13-Mar,Obama,Dem,J8MQ,A Scalia,2.5145
13-Mar,Obama,Dem,J9MQ,C Thomas,3.6037
13-Feb,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Feb,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Feb,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Feb,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Feb,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Feb,Obama,Dem,J6MQ,J Roberts,0.9303
13-Feb,Obama,Dem,J7MQ,S Alito,1.8167
13-Feb,Obama,Dem,J8MQ,A Scalia,2.5145
13-Feb,Obama,Dem,J9MQ,C Thomas,3.6037
13-Jan,Obama,Dem,J1MQ,S Sotomayor,-2.6794
13-Jan,Obama,Dem,J2MQ,R Ginsburg,-1.731
13-Jan,Obama,Dem,J3MQ,E Kagan,-1.5824
13-Jan,Obama,Dem,J4MQ,S Breyer,-1.2332
13-Jan,Obama,Dem,J5MQ,A Kennedy,0.6823
13-Jan,Obama,Dem,J6MQ,J Roberts,0.9303
13-Jan,Obama,Dem,J7MQ,S Alito,1.8167
13-Jan,Obama,Dem,J8MQ,A Scalia,2.5145
13-Jan,Obama,Dem,J9MQ,C Thomas,3.6037
12-Dec,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-Dec,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Dec,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Dec,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Dec,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Dec,Obama,Dem,J6MQ,J Roberts,0.9303
12-Dec,Obama,Dem,J7MQ,S Alito,1.8167
12-Dec,Obama,Dem,J8MQ,A Scalia,2.5145
12-Dec,Obama,Dem,J9MQ,C Thomas,3.6037
12-Nov,Obama,Dem,J1MQ,S Sotomayor,-2.6794
12-Nov,Obama,Dem,J2MQ,R Ginsburg,-1.731
12-Nov,Obama,Dem,J3MQ,E Kagan,-1.5824
12-Nov,Obama,Dem,J4MQ,S Breyer,-1.2332
12-Nov,Obama,Dem,J5MQ,A Kennedy,0.6823
12-Nov,Obama,Dem,J6MQ,J Roberts,0.9303
12-Nov,Obama,Dem,J7MQ,S Alito,1.8167
12-Nov,Obama,Dem,J8MQ,A Scalia,2.5145
12-Nov,Obama,Dem,J9MQ,C Thomas,3.6037
12-Oct,Obama,Dem,J1MQ,S Sotomayor,-2.6794
