Month,President,Party,MQScore,Justice,Value
Feb-87,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Feb-87,Reagan,Rep,J7MQ,W Brennan,1.7802
Feb-87,Reagan,Rep,J8MQ,A Scalia,2.5145
Feb-87,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jan-87,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jan-87,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jan-87,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jan-87,Reagan,Rep,J4MQ,B White,0.436
Jan-87,Reagan,Rep,J5MQ,L Powell,0.9696
Jan-87,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jan-87,Reagan,Rep,J7MQ,W Brennan,1.7802
Jan-87,Reagan,Rep,J8MQ,A Scalia,2.5145
Jan-87,Reagan,Rep,J9MQ,W Rehnquist,2.969
Dec-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Dec-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Dec-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Dec-86,Reagan,Rep,J4MQ,B White,0.436
Dec-86,Reagan,Rep,J5MQ,L Powell,0.9696
Dec-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Dec-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Dec-86,Reagan,Rep,J8MQ,A Scalia,2.5145
Dec-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Nov-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Nov-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Nov-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Nov-86,Reagan,Rep,J4MQ,B White,0.436
Nov-86,Reagan,Rep,J5MQ,L Powell,0.9696
Nov-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Nov-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Nov-86,Reagan,Rep,J8MQ,A Scalia,2.5145
Nov-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Oct-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Oct-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Oct-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Oct-86,Reagan,Rep,J4MQ,B White,0.436
Oct-86,Reagan,Rep,J5MQ,L Powell,0.9696
Oct-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Oct-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Oct-86,Reagan,Rep,J8MQ,A Scalia,2.5145
Oct-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Sep-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Sep-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Sep-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Sep-86,Reagan,Rep,J4MQ,B White,0.436
Sep-86,Reagan,Rep,J5MQ,L Powell,0.9696
Sep-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Sep-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Sep-86,Reagan,Rep,J8MQ,W Burger,1.89
Sep-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Aug-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Aug-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Aug-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Aug-86,Reagan,Rep,J4MQ,B White,0.436
Aug-86,Reagan,Rep,J5MQ,L Powell,0.9696
Aug-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Aug-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Aug-86,Reagan,Rep,J8MQ,W Burger,1.89
Aug-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jul-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jul-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jul-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jul-86,Reagan,Rep,J4MQ,B White,0.436
Jul-86,Reagan,Rep,J5MQ,L Powell,0.9696
Jul-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jul-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Jul-86,Reagan,Rep,J8MQ,W Burger,1.89
Jul-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jun-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jun-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jun-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jun-86,Reagan,Rep,J4MQ,B White,0.436
Jun-86,Reagan,Rep,J5MQ,L Powell,0.9696
Jun-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jun-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Jun-86,Reagan,Rep,J8MQ,W Burger,1.89
Jun-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
May-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
May-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
May-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
May-86,Reagan,Rep,J4MQ,B White,0.436
May-86,Reagan,Rep,J5MQ,L Powell,0.9696
May-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
May-86,Reagan,Rep,J7MQ,W Brennan,1.7802
May-86,Reagan,Rep,J8MQ,W Burger,1.89
May-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Apr-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Apr-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Apr-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Apr-86,Reagan,Rep,J4MQ,B White,0.436
Apr-86,Reagan,Rep,J5MQ,L Powell,0.9696
Apr-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Apr-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Apr-86,Reagan,Rep,J8MQ,W Burger,1.89
Apr-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Mar-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Mar-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Mar-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Mar-86,Reagan,Rep,J4MQ,B White,0.436
Mar-86,Reagan,Rep,J5MQ,L Powell,0.9696
Mar-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Mar-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Mar-86,Reagan,Rep,J8MQ,W Burger,1.89
Mar-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Feb-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Feb-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Feb-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Feb-86,Reagan,Rep,J4MQ,B White,0.436
Feb-86,Reagan,Rep,J5MQ,L Powell,0.9696
Feb-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Feb-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Feb-86,Reagan,Rep,J8MQ,W Burger,1.89
Feb-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jan-86,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jan-86,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jan-86,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jan-86,Reagan,Rep,J4MQ,B White,0.436
Jan-86,Reagan,Rep,J5MQ,L Powell,0.9696
Jan-86,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jan-86,Reagan,Rep,J7MQ,W Brennan,1.7802
Jan-86,Reagan,Rep,J8MQ,W Burger,1.89
Jan-86,Reagan,Rep,J9MQ,W Rehnquist,2.969
Dec-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Dec-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Dec-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Dec-85,Reagan,Rep,J4MQ,B White,0.436
Dec-85,Reagan,Rep,J5MQ,L Powell,0.9696
Dec-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Dec-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Dec-85,Reagan,Rep,J8MQ,W Burger,1.89
Dec-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Nov-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Nov-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Nov-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Nov-85,Reagan,Rep,J4MQ,B White,0.436
Nov-85,Reagan,Rep,J5MQ,L Powell,0.9696
Nov-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Nov-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Nov-85,Reagan,Rep,J8MQ,W Burger,1.89
Nov-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Oct-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Oct-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Oct-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Oct-85,Reagan,Rep,J4MQ,B White,0.436
Oct-85,Reagan,Rep,J5MQ,L Powell,0.9696
Oct-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Oct-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Oct-85,Reagan,Rep,J8MQ,W Burger,1.89
Oct-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Sep-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Sep-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Sep-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Sep-85,Reagan,Rep,J4MQ,B White,0.436
Sep-85,Reagan,Rep,J5MQ,L Powell,0.9696
Sep-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Sep-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Sep-85,Reagan,Rep,J8MQ,W Burger,1.89
Sep-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Aug-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Aug-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Aug-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Aug-85,Reagan,Rep,J4MQ,B White,0.436
Aug-85,Reagan,Rep,J5MQ,L Powell,0.9696
Aug-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Aug-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Aug-85,Reagan,Rep,J8MQ,W Burger,1.89
Aug-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jul-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jul-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jul-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jul-85,Reagan,Rep,J4MQ,B White,0.436
Jul-85,Reagan,Rep,J5MQ,L Powell,0.9696
Jul-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jul-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Jul-85,Reagan,Rep,J8MQ,W Burger,1.89
Jul-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jun-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jun-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jun-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jun-85,Reagan,Rep,J4MQ,B White,0.436
Jun-85,Reagan,Rep,J5MQ,L Powell,0.9696
Jun-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jun-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Jun-85,Reagan,Rep,J8MQ,W Burger,1.89
Jun-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
May-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
May-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
May-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
May-85,Reagan,Rep,J4MQ,B White,0.436
May-85,Reagan,Rep,J5MQ,L Powell,0.9696
May-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
May-85,Reagan,Rep,J7MQ,W Brennan,1.7802
May-85,Reagan,Rep,J8MQ,W Burger,1.89
May-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Apr-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Apr-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Apr-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Apr-85,Reagan,Rep,J4MQ,B White,0.436
Apr-85,Reagan,Rep,J5MQ,L Powell,0.9696
Apr-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Apr-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Apr-85,Reagan,Rep,J8MQ,W Burger,1.89
Apr-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Mar-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Mar-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Mar-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Mar-85,Reagan,Rep,J4MQ,B White,0.436
Mar-85,Reagan,Rep,J5MQ,L Powell,0.9696
Mar-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Mar-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Mar-85,Reagan,Rep,J8MQ,W Burger,1.89
Mar-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Feb-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Feb-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Feb-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Feb-85,Reagan,Rep,J4MQ,B White,0.436
Feb-85,Reagan,Rep,J5MQ,L Powell,0.9696
Feb-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Feb-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Feb-85,Reagan,Rep,J8MQ,W Burger,1.89
Feb-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jan-85,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jan-85,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jan-85,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jan-85,Reagan,Rep,J4MQ,B White,0.436
Jan-85,Reagan,Rep,J5MQ,L Powell,0.9696
Jan-85,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jan-85,Reagan,Rep,J7MQ,W Brennan,1.7802
Jan-85,Reagan,Rep,J8MQ,W Burger,1.89
Jan-85,Reagan,Rep,J9MQ,W Rehnquist,2.969
Dec-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Dec-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Dec-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Dec-84,Reagan,Rep,J4MQ,B White,0.436
Dec-84,Reagan,Rep,J5MQ,L Powell,0.9696
Dec-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Dec-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Dec-84,Reagan,Rep,J8MQ,W Burger,1.89
Dec-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Nov-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Nov-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Nov-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Nov-84,Reagan,Rep,J4MQ,B White,0.436
Nov-84,Reagan,Rep,J5MQ,L Powell,0.9696
Nov-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Nov-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Nov-84,Reagan,Rep,J8MQ,W Burger,1.89
Nov-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Oct-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Oct-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Oct-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Oct-84,Reagan,Rep,J4MQ,B White,0.436
Oct-84,Reagan,Rep,J5MQ,L Powell,0.9696
Oct-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Oct-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Oct-84,Reagan,Rep,J8MQ,W Burger,1.89
Oct-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Sep-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Sep-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Sep-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Sep-84,Reagan,Rep,J4MQ,B White,0.436
Sep-84,Reagan,Rep,J5MQ,L Powell,0.9696
Sep-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Sep-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Sep-84,Reagan,Rep,J8MQ,W Burger,1.89
Sep-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Aug-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Aug-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Aug-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Aug-84,Reagan,Rep,J4MQ,B White,0.436
Aug-84,Reagan,Rep,J5MQ,L Powell,0.9696
Aug-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Aug-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Aug-84,Reagan,Rep,J8MQ,W Burger,1.89
Aug-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jul-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jul-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jul-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jul-84,Reagan,Rep,J4MQ,B White,0.436
Jul-84,Reagan,Rep,J5MQ,L Powell,0.9696
Jul-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jul-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Jul-84,Reagan,Rep,J8MQ,W Burger,1.89
Jul-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jun-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jun-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jun-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jun-84,Reagan,Rep,J4MQ,B White,0.436
Jun-84,Reagan,Rep,J5MQ,L Powell,0.9696
Jun-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jun-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Jun-84,Reagan,Rep,J8MQ,W Burger,1.89
Jun-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
May-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
May-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
May-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
May-84,Reagan,Rep,J4MQ,B White,0.436
May-84,Reagan,Rep,J5MQ,L Powell,0.9696
May-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
May-84,Reagan,Rep,J7MQ,W Brennan,1.7802
May-84,Reagan,Rep,J8MQ,W Burger,1.89
May-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Apr-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Apr-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Apr-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Apr-84,Reagan,Rep,J4MQ,B White,0.436
Apr-84,Reagan,Rep,J5MQ,L Powell,0.9696
Apr-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Apr-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Apr-84,Reagan,Rep,J8MQ,W Burger,1.89
Apr-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Mar-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Mar-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Mar-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Mar-84,Reagan,Rep,J4MQ,B White,0.436
Mar-84,Reagan,Rep,J5MQ,L Powell,0.9696
Mar-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Mar-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Mar-84,Reagan,Rep,J8MQ,W Burger,1.89
Mar-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Feb-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Feb-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Feb-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Feb-84,Reagan,Rep,J4MQ,B White,0.436
Feb-84,Reagan,Rep,J5MQ,L Powell,0.9696
Feb-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Feb-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Feb-84,Reagan,Rep,J8MQ,W Burger,1.89
Feb-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jan-84,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jan-84,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jan-84,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jan-84,Reagan,Rep,J4MQ,B White,0.436
Jan-84,Reagan,Rep,J5MQ,L Powell,0.9696
Jan-84,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jan-84,Reagan,Rep,J7MQ,W Brennan,1.7802
Jan-84,Reagan,Rep,J8MQ,W Burger,1.89
Jan-84,Reagan,Rep,J9MQ,W Rehnquist,2.969
Dec-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
Dec-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Dec-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Dec-83,Reagan,Rep,J4MQ,B White,0.436
Dec-83,Reagan,Rep,J5MQ,L Powell,0.9696
Dec-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Dec-83,Reagan,Rep,J7MQ,W Brennan,1.7802
Dec-83,Reagan,Rep,J8MQ,W Burger,1.89
Dec-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
Nov-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
Nov-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Nov-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Nov-83,Reagan,Rep,J4MQ,B White,0.436
Nov-83,Reagan,Rep,J5MQ,L Powell,0.9696
Nov-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Nov-83,Reagan,Rep,J7MQ,W Brennan,1.7802
Nov-83,Reagan,Rep,J8MQ,W Burger,1.89
Nov-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
Oct-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
Oct-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Oct-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Oct-83,Reagan,Rep,J4MQ,B White,0.436
Oct-83,Reagan,Rep,J5MQ,L Powell,0.9696
Oct-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Oct-83,Reagan,Rep,J7MQ,W Brennan,1.7802
Oct-83,Reagan,Rep,J8MQ,W Burger,1.89
Oct-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
Sep-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
Sep-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Sep-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Sep-83,Reagan,Rep,J4MQ,B White,0.436
Sep-83,Reagan,Rep,J5MQ,L Powell,0.9696
Sep-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Sep-83,Reagan,Rep,J7MQ,W Brennan,1.7802
Sep-83,Reagan,Rep,J8MQ,W Burger,1.89
Sep-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
Aug-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
Aug-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Aug-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Aug-83,Reagan,Rep,J4MQ,B White,0.436
Aug-83,Reagan,Rep,J5MQ,L Powell,0.9696
Aug-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Aug-83,Reagan,Rep,J7MQ,W Brennan,1.7802
Aug-83,Reagan,Rep,J8MQ,W Burger,1.89
Aug-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jul-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jul-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jul-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jul-83,Reagan,Rep,J4MQ,B White,0.436
Jul-83,Reagan,Rep,J5MQ,L Powell,0.9696
Jul-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jul-83,Reagan,Rep,J7MQ,W Brennan,1.7802
Jul-83,Reagan,Rep,J8MQ,W Burger,1.89
Jul-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jun-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
Jun-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Jun-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Jun-83,Reagan,Rep,J4MQ,B White,0.436
Jun-83,Reagan,Rep,J5MQ,L Powell,0.9696
Jun-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Jun-83,Reagan,Rep,J7MQ,W Brennan,1.7802
Jun-83,Reagan,Rep,J8MQ,W Burger,1.89
Jun-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
May-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
May-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
May-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
May-83,Reagan,Rep,J4MQ,B White,0.436
May-83,Reagan,Rep,J5MQ,L Powell,0.9696
May-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
May-83,Reagan,Rep,J7MQ,W Brennan,1.7802
May-83,Reagan,Rep,J8MQ,W Burger,1.89
May-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
Apr-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
Apr-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Apr-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Apr-83,Reagan,Rep,J4MQ,B White,0.436
Apr-83,Reagan,Rep,J5MQ,L Powell,0.9696
Apr-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Apr-83,Reagan,Rep,J7MQ,W Brennan,1.7802
Apr-83,Reagan,Rep,J8MQ,W Burger,1.89
Apr-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
Mar-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
Mar-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Mar-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Mar-83,Reagan,Rep,J4MQ,B White,0.436
Mar-83,Reagan,Rep,J5MQ,L Powell,0.9696
Mar-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Mar-83,Reagan,Rep,J7MQ,W Brennan,1.7802
Mar-83,Reagan,Rep,J8MQ,W Burger,1.89
Mar-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
Feb-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
Feb-83,Reagan,Rep,J2MQ,J P Stevens,-1.8098
Feb-83,Reagan,Rep,J3MQ,H Blackmun,-0.0273
Feb-83,Reagan,Rep,J4MQ,B White,0.436
Feb-83,Reagan,Rep,J5MQ,L Powell,0.9696
Feb-83,Reagan,Rep,J6MQ,S D O'Connor,1.0147
Feb-83,Reagan,Rep,J7MQ,W Brennan,1.7802
Feb-83,Reagan,Rep,J8MQ,W Burger,1.89
Feb-83,Reagan,Rep,J9MQ,W Rehnquist,2.969
Jan-83,Reagan,Rep,J1MQ,T Marshall,-2.8313
