Month,President,Party,MQScore,Justice,Value
7-Feb,G W Bush,Rep,J6MQ,J Roberts,0.9303
7-Feb,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
7-Feb,G W Bush,Rep,J8MQ,S Alito,1.8167
7-Feb,G W Bush,Rep,J9MQ,C Thomas,3.6037
7-Jan,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
7-Jan,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
7-Jan,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
7-Jan,G W Bush,Rep,J4MQ,S Breyer,-1.2332
7-Jan,G W Bush,Rep,J5MQ,D Souter,-0.7725
7-Jan,G W Bush,Rep,J6MQ,J Roberts,0.9303
7-Jan,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
7-Jan,G W Bush,Rep,J8MQ,S Alito,1.8167
7-Jan,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Dec,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Dec,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Dec,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Dec,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Dec,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Dec,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-Dec,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-Dec,G W Bush,Rep,J8MQ,S Alito,1.8167
6-Dec,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Nov,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Nov,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Nov,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Nov,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Nov,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Nov,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-Nov,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-Nov,G W Bush,Rep,J8MQ,S Alito,1.8167
6-Nov,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Oct,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Oct,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Oct,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Oct,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Oct,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Oct,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-Oct,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-Oct,G W Bush,Rep,J8MQ,S Alito,1.8167
6-Oct,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Sep,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Sep,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Sep,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Sep,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Sep,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Sep,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-Sep,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-Sep,G W Bush,Rep,J8MQ,S Alito,1.8167
6-Sep,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Aug,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Aug,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Aug,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Aug,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Aug,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Aug,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-Aug,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-Aug,G W Bush,Rep,J8MQ,S Alito,1.8167
6-Aug,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Jul,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Jul,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Jul,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Jul,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Jul,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Jul,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-Jul,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-Jul,G W Bush,Rep,J8MQ,S Alito,1.8167
6-Jul,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Jun,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Jun,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Jun,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Jun,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Jun,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Jun,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-Jun,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-Jun,G W Bush,Rep,J8MQ,S Alito,1.8167
6-Jun,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-May,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-May,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-May,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-May,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-May,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-May,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-May,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-May,G W Bush,Rep,J8MQ,S Alito,1.8167
6-May,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Apr,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Apr,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Apr,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Apr,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Apr,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Apr,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-Apr,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-Apr,G W Bush,Rep,J8MQ,S Alito,1.8167
6-Apr,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Mar,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Mar,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Mar,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Mar,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Mar,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Mar,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-Mar,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-Mar,G W Bush,Rep,J8MQ,S Alito,1.8167
6-Mar,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Feb,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Feb,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Feb,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Feb,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Feb,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Feb,G W Bush,Rep,J6MQ,J Roberts,0.9303
6-Feb,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
6-Feb,G W Bush,Rep,J8MQ,S Alito,1.8167
6-Feb,G W Bush,Rep,J9MQ,C Thomas,3.6037
6-Jan,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
6-Jan,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
6-Jan,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
6-Jan,G W Bush,Rep,J4MQ,S Breyer,-1.2332
6-Jan,G W Bush,Rep,J5MQ,D Souter,-0.7725
6-Jan,G W Bush,Rep,J6MQ,A Kennedy,0.6823
6-Jan,G W Bush,Rep,J7MQ,J Roberts,0.9303
6-Jan,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
6-Jan,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Dec,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Dec,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Dec,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Dec,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Dec,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Dec,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Dec,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Dec,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Dec,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Nov,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Nov,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Nov,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Nov,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Nov,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Nov,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Nov,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Nov,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Nov,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Oct,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Oct,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Oct,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Oct,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Oct,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Oct,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Oct,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Oct,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Oct,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Sep,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Sep,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Sep,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Sep,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Sep,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Sep,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Sep,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Sep,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Sep,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Aug,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Aug,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Aug,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Aug,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Aug,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Aug,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Aug,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Aug,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Aug,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Jul,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Jul,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Jul,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Jul,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Jul,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Jul,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Jul,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Jul,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Jul,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Jun,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Jun,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Jun,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Jun,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Jun,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Jun,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Jun,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Jun,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Jun,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-May,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-May,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-May,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-May,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-May,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-May,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-May,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-May,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-May,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Apr,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Apr,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Apr,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Apr,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Apr,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Apr,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Apr,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Apr,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Apr,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Mar,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Mar,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Mar,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Mar,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Mar,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Mar,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Mar,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Mar,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Mar,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Feb,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Feb,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Feb,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Feb,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Feb,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Feb,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Feb,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Feb,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Feb,G W Bush,Rep,J9MQ,C Thomas,3.6037
5-Jan,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
5-Jan,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
5-Jan,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
5-Jan,G W Bush,Rep,J4MQ,S Breyer,-1.2332
5-Jan,G W Bush,Rep,J5MQ,D Souter,-0.7725
5-Jan,G W Bush,Rep,J6MQ,A Kennedy,0.6823
5-Jan,G W Bush,Rep,J7MQ,J Roberts,0.9303
5-Jan,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
5-Jan,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Dec,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Dec,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Dec,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Dec,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Dec,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Dec,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Dec,G W Bush,Rep,J7MQ,J Roberts,0.9303
4-Dec,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
4-Dec,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Nov,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Nov,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Nov,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Nov,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Nov,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Nov,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Nov,G W Bush,Rep,J7MQ,J Roberts,0.9303
4-Nov,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
4-Nov,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Oct,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Oct,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Oct,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Oct,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Oct,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Oct,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Oct,G W Bush,Rep,J7MQ,J Roberts,0.9303
4-Oct,G W Bush,Rep,J8MQ,[G H W Bush 2],1.4156
4-Oct,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Sep,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Sep,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Sep,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Sep,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Sep,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Sep,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Sep,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
4-Sep,G W Bush,Rep,J8MQ,A Scalia,2.5145
4-Sep,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Aug,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Aug,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Aug,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Aug,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Aug,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Aug,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Aug,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
4-Aug,G W Bush,Rep,J8MQ,A Scalia,2.5145
4-Aug,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Jul,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Jul,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Jul,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Jul,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Jul,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Jul,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Jul,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
4-Jul,G W Bush,Rep,J8MQ,A Scalia,2.5145
4-Jul,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Jun,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Jun,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Jun,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Jun,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Jun,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Jun,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Jun,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
4-Jun,G W Bush,Rep,J8MQ,A Scalia,2.5145
4-Jun,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-May,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-May,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-May,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-May,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-May,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-May,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-May,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
4-May,G W Bush,Rep,J8MQ,A Scalia,2.5145
4-May,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Apr,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Apr,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Apr,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Apr,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Apr,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Apr,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Apr,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
4-Apr,G W Bush,Rep,J8MQ,A Scalia,2.5145
4-Apr,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Mar,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Mar,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Mar,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Mar,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Mar,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Mar,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Mar,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
4-Mar,G W Bush,Rep,J8MQ,A Scalia,2.5145
4-Mar,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Feb,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Feb,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Feb,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Feb,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Feb,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Feb,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Feb,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
4-Feb,G W Bush,Rep,J8MQ,A Scalia,2.5145
4-Feb,G W Bush,Rep,J9MQ,C Thomas,3.6037
4-Jan,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
4-Jan,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
4-Jan,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
4-Jan,G W Bush,Rep,J4MQ,S Breyer,-1.2332
4-Jan,G W Bush,Rep,J5MQ,D Souter,-0.7725
4-Jan,G W Bush,Rep,J6MQ,A Kennedy,0.6823
4-Jan,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
4-Jan,G W Bush,Rep,J8MQ,A Scalia,2.5145
4-Jan,G W Bush,Rep,J9MQ,C Thomas,3.6037
3-Dec,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
3-Dec,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
3-Dec,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
3-Dec,G W Bush,Rep,J4MQ,S Breyer,-1.2332
3-Dec,G W Bush,Rep,J5MQ,D Souter,-0.7725
3-Dec,G W Bush,Rep,J6MQ,A Kennedy,0.6823
3-Dec,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
3-Dec,G W Bush,Rep,J8MQ,A Scalia,2.5145
3-Dec,G W Bush,Rep,J9MQ,C Thomas,3.6037
3-Nov,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
3-Nov,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
3-Nov,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
3-Nov,G W Bush,Rep,J4MQ,S Breyer,-1.2332
3-Nov,G W Bush,Rep,J5MQ,D Souter,-0.7725
3-Nov,G W Bush,Rep,J6MQ,A Kennedy,0.6823
3-Nov,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
3-Nov,G W Bush,Rep,J8MQ,A Scalia,2.5145
3-Nov,G W Bush,Rep,J9MQ,C Thomas,3.6037
3-Oct,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
3-Oct,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
3-Oct,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
3-Oct,G W Bush,Rep,J4MQ,S Breyer,-1.2332
3-Oct,G W Bush,Rep,J5MQ,D Souter,-0.7725
3-Oct,G W Bush,Rep,J6MQ,A Kennedy,0.6823
3-Oct,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
3-Oct,G W Bush,Rep,J8MQ,A Scalia,2.5145
3-Oct,G W Bush,Rep,J9MQ,C Thomas,3.6037
3-Sep,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
3-Sep,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
3-Sep,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
3-Sep,G W Bush,Rep,J4MQ,S Breyer,-1.2332
3-Sep,G W Bush,Rep,J5MQ,D Souter,-0.7725
3-Sep,G W Bush,Rep,J6MQ,A Kennedy,0.6823
3-Sep,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
3-Sep,G W Bush,Rep,J8MQ,A Scalia,2.5145
3-Sep,G W Bush,Rep,J9MQ,C Thomas,3.6037
3-Aug,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
3-Aug,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
3-Aug,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
3-Aug,G W Bush,Rep,J4MQ,S Breyer,-1.2332
3-Aug,G W Bush,Rep,J5MQ,D Souter,-0.7725
3-Aug,G W Bush,Rep,J6MQ,A Kennedy,0.6823
3-Aug,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
3-Aug,G W Bush,Rep,J8MQ,A Scalia,2.5145
3-Aug,G W Bush,Rep,J9MQ,C Thomas,3.6037
3-Jul,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
3-Jul,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
3-Jul,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
3-Jul,G W Bush,Rep,J4MQ,S Breyer,-1.2332
3-Jul,G W Bush,Rep,J5MQ,D Souter,-0.7725
3-Jul,G W Bush,Rep,J6MQ,A Kennedy,0.6823
3-Jul,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
3-Jul,G W Bush,Rep,J8MQ,A Scalia,2.5145
3-Jul,G W Bush,Rep,J9MQ,C Thomas,3.6037
3-Jun,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
3-Jun,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
3-Jun,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
3-Jun,G W Bush,Rep,J4MQ,S Breyer,-1.2332
3-Jun,G W Bush,Rep,J5MQ,D Souter,-0.7725
3-Jun,G W Bush,Rep,J6MQ,A Kennedy,0.6823
3-Jun,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
3-Jun,G W Bush,Rep,J8MQ,A Scalia,2.5145
3-Jun,G W Bush,Rep,J9MQ,C Thomas,3.6037
3-May,G W Bush,Rep,J1MQ,R Ginsburg,-1.731
3-May,G W Bush,Rep,J2MQ,[Clinton 3],-1.4821
3-May,G W Bush,Rep,J3MQ,[Clinton 4],-1.4821
3-May,G W Bush,Rep,J4MQ,S Breyer,-1.2332
3-May,G W Bush,Rep,J5MQ,D Souter,-0.7725
3-May,G W Bush,Rep,J6MQ,A Kennedy,0.6823
3-May,G W Bush,Rep,J7MQ,[G H W Bush 2],1.4156
